33.0, 2.0, 1.0, 2.0, 12209.0, 2189.0, GR_0;
25.0, 1.0, 1.0, 2.0, 10818.0, 20281.0, GR_0;
78.0, 1.0, 1.0, 3.0, 25851.0, 1890.0, GR_0;
44.0, 2.0, 1.0, 1.0, 19533.0, 2180.0, GR_0;
66.0, 1.0, 1.0, 7.0, 88175.0, 1537.0, GR_0;
32.0, 2.0, 1.0, 1.0, 9452.0, 220.0, GR_0;
58.0, 2.0, 1.0, 4.0, 27378.0, 1820.0, GR_0;
42.0, 2.0, 1.0, 3.0, 15250.0, 2395.0, GR_0;
70.0, 2.0, 1.0, 9.0, 52480.0, 1972.0, GR_0;
50.0, 2.0, 1.0, 3.0, 44386.0, 193.0, GR_0;
60.0, 1.0, 1.0, 5.0, 71078.0, 1541.0, GR_0;
56.0, 2.0, 1.0, 9.0, 32035.0, 1985.0, GR_0;
45.0, 2.0, 1.0, 4.0, 28074.0, 1743.0, GR_0;
76.0, 1.0, 1.0, 4.0, 31306.0, 1539.0, GR_0;
26.0, 2.0, 1.0, 1.0, 16720.0, 220.0, GR_0;
23.0, 1.0, 1.0, 5.0, 48596.0, 1534.0, GR_0;
60.0, 1.0, 1.0, 8.0, 33027.0, 1512.0, GR_0;
70.0, 1.0, 1.0, 4.0, 18757.0, 1570.0, GR_0;
34.0, 2.0, 1.0, 1.0, 20750.0, 2189.0, GR_0;
53.0, 1.0, 1.0, 4.0, 17256.0, 1970.0, GR_0;
66.0, 2.0, 1.0, 1.0, 25921.0, 1749.0, GR_0;
76.0, 2.0, 1.0, 6.0, 29399.0, 1749.0, GR_0;
25.0, 1.0, 1.0, 3.0, 29358.0, 1869.0, GR_0;
53.0, 1.0, 1.0, 3.0, 17954.0, 1970.0, GR_0;
56.0, 2.0, 1.0, 6.0, 27166.0, 1978.0, GR_0;
65.0, 2.0, 1.0, 7.0, 38356.0, 1985.0, GR_0;
79.0, 2.0, 1.0, 3.0, 24139.0, 1972.0, GR_0;
80.0, 2.0, 1.0, 2.0, 15228.0, 1889.0, GR_0;
85.0, 1.0, 1.0, 3.0, 39112.0, 1629.0, GR_0;
85.0, 2.0, 1.0, 3.0, 17382.0, 2113.0, GR_0;
27.0, 2.0, 1.0, 1.0, 20255.0, 220.0, GR_0;
50.0, 2.0, 1.0, 3.0, 47056.0, 1532.0, GR_0;
63.0, 2.0, 1.0, 4.0, 34518.0, 220.0, GR_0;
83.0, 1.0, 1.0, 5.0, 20151.0, 185.0, GR_0;
69.0, 1.0, 1.0, 11.0, 42000.0, 1410.0, GR_0;
69.0, 1.0, 1.0, 4.0, 17235.0, 1488.0, GR_0;
73.0, 2.0, 1.0, 1.0, 11593.0, 1985.0, GR_0;
82.0, 1.0, 1.0, 7.0, 26445.0, 185.0, GR_0;
36.0, 2.0, 1.0, 3.0, 15619.0, 2181.0, GR_0;
41.0, 2.0, 1.0, 2.0, 23123.0, 2189.0, GR_0;
60.0, 2.0, 1.0, 6.0, 57103.0, 1533.0, GR_0;
83.0, 1.0, 1.0, 4.0, 21433.0, 19889.0, GR_0;
45.0, 2.0, 1.0, 5.0, 22227.0, 1971.0, GR_0;
56.0, 1.0, 1.0, 1.0, 9502.0, 19889.0, GR_0;
74.0, 1.0, 1.0, 20.0, 97722.0, 1570.0, GR_0;
71.0, 2.0, 2.0, 24.0, 179124.0, 1990.0, GR_0;
71.0, 2.0, 2.0, 14.0, 42274.0, 1990.0, GR_0;
79.0, 1.0, 1.0, 4.0, 10848.0, 20410.0, GR_0;
79.0, 1.0, 1.0, 4.0, 16423.0, 20410.0, GR_0;
79.0, 2.0, 1.0, 10.0, 53732.0, 1970.0, GR_0;
68.0, 1.0, 1.0, 5.0, 45057.0, 1531.0, GR_0;
75.0, 1.0, 1.0, 4.0, 18252.0, 1579.0, GR_0;
80.0, 1.0, 1.0, 11.0, 28200.0, 1541.0, GR_0;
12.0, 2.0, 1.0, 12.0, 157691.0, 20283.0, GR_0;
5.0, 1.0, 1.0, 4.0, 44060.0, 20151.0, GR_0;
15.0, 2.0, 1.0, 7.0, 112309.0, 2273.0, GR_0;
4.0, 2.0, 4.0, 2.0, 59689.0, 2250.0, GR_0;
4.0, 2.0, 4.0, 1.0, 30881.0, 2396.0, GR_0;
4.0, 2.0, 4.0, 5.0, 78565.0, 1910.0, GR_0;
9.0, 1.0, 1.0, 19.0, 269949.0, 20021.0, GR_0;
2.0, 2.0, 1.0, 2.0, 52929.0, 1915.0, GR_0;
1.0, 1.0, 1.0, 9.0, 158679.0, 20400.0, GR_0;
6.0, 2.0, 1.0, 4.0, 51052.0, 1737.0, GR_0;
3.0, 1.0, 1.0, 13.0, 137804.0, 20400.0, GR_0;
9.0, 2.0, 5.0, 9.0, 202201.0, 1704.0, GR_0;
8.0, 2.0, 5.0, 21.0, 282872.0, 1704.0, GR_0;
2.0, 1.0, 1.0, 3.0, 41059.0, 20251.0, GR_0;
18.0, 1.0, 1.0, 14.0, 256806.0, 20400.0, GR_0;
0.0, 1.0, 1.0, 2.0, 42211.0, 22809.0, GR_0;
9.0, 1.0, 1.0, 15.0, 223663.0, 1985.0, GR_0;
9.0, 1.0, 1.0, 22.0, 395625.0, 1918.0, GR_0;
3.0, 1.0, 1.0, 13.0, 180529.0, 20400.0, GR_0;
0.0, 1.0, 1.0, 6.0, 57724.0, 2168.0, GR_0;
18.0, 2.0, 1.0, 5.0, 47568.0, 20400.0, GR_0;
7.0, 2.0, 1.0, 4.0, 82151.0, 20281.0, GR_0;
4.0, 2.0, 1.0, 5.0, 45011.0, 20401.0, GR_0;
16.0, 2.0, 1.0, 3.0, 35558.0, 20151.0, GR_0;
8.0, 2.0, 1.0, 41.0, 475153.0, 1901.0, GR_0;
16.0, 1.0, 5.0, 6.0, 66912.0, 20951.0, GR_0;
8.0, 2.0, 1.0, 4.0, 37758.0, 1901.0, GR_0;
8.0, 2.0, 1.0, 4.0, 57211.0, 1901.0, GR_0;
13.0, 2.0, 1.0, 28.0, 351437.0, 20400.0, GR_0;
3.0, 2.0, 1.0, 9.0, 132822.0, 1890.0, GR_0;
8.0, 1.0, 2.0, 17.0, 282786.0, 1420.0, GR_0;
8.0, 2.0, 4.0, 15.0, 232856.0, 20010.0, GR_0;
14.0, 2.0, 1.0, 2.0, 31131.0, 220.0, GR_0;
9.0, 1.0, 1.0, 10.0, 194919.0, 1918.0, GR_0;
9.0, 1.0, 1.0, 2.0, 20350.0, 20401.0, GR_0;
7.0, 2.0, 1.0, 17.0, 170784.0, 1915.0, GR_0;
13.0, 2.0, 1.0, 27.0, 343872.0, 20198.0, GR_0;
12.0, 2.0, 1.0, 3.0, 56294.0, 20151.0, GR_0;
12.0, 2.0, 1.0, 1.0, 41351.0, 20190.0, GR_0;
3.0, 1.0, 1.0, 38.0, 544812.0, 20401.0, GR_0;
0.0, 2.0, 1.0, 3.0, 26041.0, 22801.0, GR_0;
7.0, 1.0, 1.0, 20.0, 314515.0, 20400.0, GR_0;
5.0, 1.0, 1.0, 18.0, 177591.0, 1869.0, GR_0;
13.0, 2.0, 1.0, 11.0, 219677.0, 20400.0, GR_0;
3.0, 1.0, 1.0, 4.0, 40714.0, 20401.0, GR_0;
3.0, 1.0, 4.0, 11.0, 131758.0, 20400.0, GR_0;
5.0, 2.0, 1.0, 1.0, 24501.0, 2392.0, GR_0;
8.0, 2.0, 1.0, 3.0, 32655.0, 20010.0, GR_0;
16.0, 1.0, 1.0, 29.0, 343702.0, 20500.0, GR_0;
6.0, 1.0, 1.0, 11.0, 108012.0, 2281.0, GR_0;
11.0, 1.0, 1.0, 9.0, 129756.0, 1704.0, GR_0;
6.0, 1.0, 1.0, 37.0, 516980.0, 20401.0, GR_0;
11.0, 1.0, 1.0, 10.0, 176445.0, 1704.0, GR_0;
7.0, 1.0, 1.0, 40.0, 476171.0, 1550.0, GR_0;
5.0, 1.0, 1.0, 10.0, 158284.0, 20400.0, GR_0;
1.0, 2.0, 4.0, 3.0, 32882.0, 20401.0, GR_0;
13.0, 1.0, 4.0, 24.0, 412562.0, 20401.0, GR_0;
0.0, 1.0, 4.0, 3.0, 40907.0, 2150.0, GR_0;
0.0, 1.0, 4.0, 2.0, 53362.0, 2150.0, GR_0;
14.0, 1.0, 1.0, 16.0, 241146.0, 20400.0, GR_0;
14.0, 2.0, 1.0, 2.0, 19469.0, 193.0, GR_0;
8.0, 2.0, 1.0, 61.0, 810564.0, 1890.0, GR_0;
13.0, 2.0, 1.0, 2.0, 11533.0, 193.0, GR_0;
6.0, 1.0, 1.0, 3.0, 24838.0, 20401.0, GR_0;
6.0, 1.0, 1.0, 1.0, 28677.0, 2380.0, GR_0;
7.0, 2.0, 1.0, 3.0, 29080.0, 1916.0, GR_0;
9.0, 2.0, 1.0, 13.0, 184041.0, 20401.0, GR_0;
0.0, 1.0, 1.0, 7.0, 115449.0, 2397.0, GR_0;
6.0, 1.0, 1.0, 7.0, 153319.0, 2396.0, GR_0;
2.0, 2.0, 1.0, 2.0, 45755.0, 1916.0, GR_0;
9.0, 1.0, 1.0, 5.0, 46900.0, 20010.0, GR_0;
9.0, 2.0, 1.0, 13.0, 212879.0, 1940.0, GR_0;
20.0, 2.0, 1.0, 9.0, 166258.0, 1919.0, GR_0;
1.0, 1.0, 1.0, 1.0, 17034.0, 2392.0, GR_0;
14.0, 1.0, 4.0, 6.0, 119664.0, 2274.0, GR_0;
14.0, 1.0, 4.0, 4.0, 72436.0, 1915.0, GR_0;
20.0, 2.0, 1.0, 18.0, 279034.0, 1916.0, GR_0;
7.0, 2.0, 1.0, 19.0, 274480.0, 1944.0, GR_0;
0.0, 2.0, 1.0, 4.0, 23818.0, 22801.0, GR_0;
12.0, 2.0, 1.0, 5.0, 95693.0, 2370.0, GR_0;
2.0, 1.0, 1.0, 48.0, 671128.0, 20400.0, GR_0;
6.0, 2.0, 1.0, 18.0, 184855.0, 1707.0, GR_0;
2.0, 1.0, 1.0, 10.0, 157563.0, 20400.0, GR_0;
2.0, 1.0, 1.0, 7.0, 66138.0, 2281.0, GR_0;
14.0, 2.0, 1.0, 9.0, 188188.0, 20401.0, GR_0;
16.0, 2.0, 1.0, 10.0, 165488.0, 20400.0, GR_0;
7.0, 2.0, 1.0, 5.0, 53131.0, 2148.0, GR_0;
7.0, 2.0, 1.0, 2.0, 26603.0, 2148.0, GR_0;
1.0, 1.0, 1.0, 7.0, 63861.0, 1869.0, GR_0;
3.0, 2.0, 1.0, 13.0, 168752.0, 20400.0, GR_0;
3.0, 2.0, 1.0, 17.0, 193437.0, 20400.0, GR_0;
7.0, 1.0, 1.0, 1.0, 32626.0, 2165.0, GR_0;
8.0, 1.0, 1.0, 3.0, 50391.0, 2254.0, GR_0;
13.0, 2.0, 1.0, 3.0, 36837.0, 220.0, GR_0;
1.0, 1.0, 1.0, 3.0, 59332.0, 22809.0, GR_0;
0.0, 2.0, 1.0, 1.0, 33829.0, 20281.0, GR_0;
0.0, 2.0, 1.0, 7.0, 86124.0, 20061.0, GR_0;
13.0, 2.0, 1.0, 4.0, 68698.0, 22802.0, GR_0;
20.0, 1.0, 1.0, 3.0, 29027.0, 1910.0, GR_0;
20.0, 1.0, 1.0, 0.0, 14017.0, 1910.0, GR_0;
11.0, 2.0, 1.0, 9.0, 106029.0, 1706.0, GR_0;
18.0, 1.0, 1.0, 3.0, 42902.0, 20500.0, GR_0;
18.0, 1.0, 1.0, 57.0, 1074486.0, 20501.0, GR_0;
18.0, 1.0, 1.0, 1.0, 27658.0, 20500.0, GR_0;
13.0, 1.0, 1.0, 12.0, 183271.0, 20152.0, GR_0;
4.0, 1.0, 1.0, 1.0, 30663.0, 2140.0, GR_0;
20.0, 1.0, 1.0, 28.0, 370075.0, 2253.0, GR_0;
1.0, 1.0, 1.0, 1.0, 13459.0, 185.0, GR_0;
21.0, 2.0, 1.0, 1.0, 15982.0, 20401.0, GR_0;
10.0, 1.0, 5.0, 7.0, 109759.0, 20402.0, GR_0;
5.0, 2.0, 1.0, 19.0, 298864.0, 1643.0, GR_0;
2.0, 2.0, 1.0, 10.0, 148400.0, 1890.0, GR_0;
16.0, 2.0, 1.0, 8.0, 136840.0, 20280.0, GR_0;
13.0, 2.0, 1.0, 20.0, 214063.0, 1706.0, GR_0;
11.0, 1.0, 1.0, 17.0, 196531.0, 1703.0, GR_0;
14.0, 2.0, 1.0, 7.0, 101378.0, 1701.0, GR_0;
3.0, 2.0, 1.0, 8.0, 119883.0, 20400.0, GR_0;
0.0, 1.0, 1.0, 203.0, 2458055.0, 20401.0, GR_0;
3.0, 1.0, 1.0, 5.0, 50104.0, 20400.0, GR_0;
3.0, 1.0, 1.0, 9.0, 115279.0, 20400.0, GR_0;
12.0, 2.0, 1.0, 2.0, 59788.0, 2370.0, GR_0;
12.0, 2.0, 1.0, 30.0, 442594.0, 20400.0, GR_0;
16.0, 1.0, 1.0, 24.0, 335028.0, 20400.0, GR_0;
13.0, 1.0, 1.0, 2.0, 22562.0, 1703.0, GR_0;
13.0, 1.0, 1.0, 4.0, 36827.0, 2133.0, GR_0;
13.0, 1.0, 1.0, 8.0, 124139.0, 2133.0, GR_0;
1.0, 1.0, 4.0, 50.0, 871581.0, 1550.0, GR_0;
0.0, 1.0, 4.0, 13.0, 120459.0, 1550.0, GR_0;
14.0, 2.0, 1.0, 48.0, 814398.0, 20401.0, GR_0;
0.0, 1.0, 1.0, 1.0, 17681.0, 2163.0, GR_0;
0.0, 1.0, 1.0, 1.0, 17417.0, 2163.0, GR_0;
13.0, 1.0, 1.0, 10.0, 189071.0, 1944.0, GR_0;
1.0, 2.0, 2.0, 30.0, 272154.0, 20501.0, GR_0;
16.0, 1.0, 5.0, 1.0, 18915.0, 20190.0, GR_0;
6.0, 2.0, 1.0, 4.0, 34311.0, 1943.0, GR_0;
4.0, 1.0, 1.0, 3.0, 48165.0, 1919.0, GR_0;
7.0, 1.0, 1.0, 16.0, 239743.0, 1918.0, GR_0;
14.0, 1.0, 1.0, 18.0, 274858.0, 1709.0, GR_0;
13.0, 1.0, 1.0, 3.0, 104825.0, 2276.0, GR_0;
18.0, 2.0, 1.0, 15.0, 180714.0, 1707.0, GR_0;
14.0, 1.0, 1.0, 2.0, 17781.0, 20280.0, GR_0;
1.0, 2.0, 1.0, 16.0, 155090.0, 1911.0, GR_0;
3.0, 1.0, 1.0, 5.0, 56462.0, 1919.0, GR_0;
3.0, 1.0, 1.0, 32.0, 380653.0, 1917.0, GR_0;
13.0, 2.0, 1.0, 28.0, 349039.0, 20288.0, GR_0;
13.0, 2.0, 1.0, 4.0, 46095.0, 20280.0, GR_0;
14.0, 1.0, 1.0, 9.0, 154101.0, 20281.0, GR_0;
2.0, 1.0, 1.0, 16.0, 135631.0, 20401.0, GR_0;
2.0, 1.0, 1.0, 5.0, 43918.0, 20401.0, GR_0;
6.0, 1.0, 1.0, 4.0, 31764.0, 22809.0, GR_0;
14.0, 1.0, 4.0, 15.0, 180126.0, 20501.0, GR_0;
14.0, 1.0, 4.0, 10.0, 175131.0, 20501.0, GR_0;
1.0, 1.0, 1.0, 7.0, 62558.0, 20250.0, GR_0;
9.0, 1.0, 1.0, 1.0, 42159.0, 1919.0, GR_0;
9.0, 1.0, 1.0, 3.0, 71602.0, 1915.0, GR_0;
0.0, 2.0, 1.0, 6.0, 183817.0, 1918.0, GR_0;
16.0, 1.0, 1.0, 3.0, 113106.0, 1869.0, GR_0;
16.0, 1.0, 1.0, 30.0, 568693.0, 1869.0, GR_0;
2.0, 1.0, 1.0, 0.0, 5653.0, 1639.0, GR_0;
2.0, 2.0, 1.0, 2.0, 37217.0, 2397.0, GR_0;
0.0, 1.0, 4.0, 3.0, 41738.0, 20400.0, GR_0;
1.0, 1.0, 4.0, 1.0, 9346.0, 1901.0, GR_0;
0.0, 1.0, 4.0, 4.0, 38009.0, 1901.0, GR_0;
0.0, 1.0, 4.0, 8.0, 110836.0, 1901.0, GR_0;
11.0, 1.0, 1.0, 8.0, 80845.0, 1707.0, GR_0;
17.0, 1.0, 1.0, 6.0, 134041.0, 1983.0, GR_0;
17.0, 1.0, 1.0, 3.0, 58068.0, 1917.0, GR_0;
16.0, 2.0, 1.0, 8.0, 140848.0, 20158.0, GR_0;
16.0, 2.0, 1.0, 28.0, 382043.0, 20151.0, GR_0;
0.0, 1.0, 1.0, 18.0, 179978.0, 2156.0, GR_0;
20.0, 2.0, 1.0, 8.0, 78368.0, 20400.0, GR_0;
20.0, 2.0, 1.0, 139.0, 2592562.0, 20401.0, GR_0;
59.0, 2.0, 1.0, 9.0, 98249.0, 1548.0, GR_0;
83.0, 2.0, 1.0, 6.0, 32661.0, 1985.0, GR_0;
67.0, 2.0, 1.0, 5.0, 45640.0, 1539.0, GR_0;
49.0, 2.0, 1.0, 11.0, 78468.0, 19889.0, GR_0;
49.0, 2.0, 1.0, 35.0, 335199.0, 1972.0, GR_0;
76.0, 1.0, 1.0, 3.0, 40535.0, 1977.0, GR_0;
76.0, 1.0, 1.0, 2.0, 48479.0, 1977.0, GR_0;
79.0, 2.0, 1.0, 1.0, 37530.0, 1740.0, GR_0;
77.0, 1.0, 4.0, 6.0, 26089.0, 1519.0, GR_0;
57.0, 1.0, 1.0, 1.0, 5395.0, 1977.0, GR_0;
63.0, 2.0, 1.0, 3.0, 23940.0, 1501.0, GR_0;
85.0, 2.0, 1.0, 4.0, 28355.0, 2390.0, GR_0;
68.0, 1.0, 1.0, 7.0, 120074.0, 1548.0, GR_0;
68.0, 1.0, 1.0, 8.0, 70994.0, 20024.0, GR_0;
49.0, 2.0, 1.0, 2.0, 29997.0, 220.0, GR_0;
63.0, 1.0, 1.0, 4.0, 117573.0, 1623.0, GR_0;
52.0, 1.0, 1.0, 3.0, 35662.0, 1983.0, GR_0;
52.0, 1.0, 1.0, 6.0, 105503.0, 1983.0, GR_0;
48.0, 1.0, 1.0, 5.0, 50310.0, 20300.0, GR_0;
61.0, 1.0, 1.0, 2.0, 17924.0, 1976.0, GR_0;
48.0, 1.0, 1.0, 11.0, 93113.0, 20300.0, GR_0;
53.0, 2.0, 4.0, 3.0, 48309.0, 20280.0, GR_0;
53.0, 2.0, 4.0, 14.0, 145760.0, 20288.0, GR_0;
53.0, 2.0, 4.0, 6.0, 61308.0, 1984.0, GR_0;
62.0, 1.0, 1.0, 7.0, 50722.0, 1550.0, GR_0;
62.0, 1.0, 1.0, 5.0, 55739.0, 1550.0, GR_0;
74.0, 2.0, 1.0, 5.0, 45042.0, 1983.0, GR_0;
68.0, 2.0, 4.0, 2.0, 17615.0, 1629.0, GR_0;
68.0, 2.0, 4.0, 14.0, 174179.0, 1628.0, GR_0;
85.0, 1.0, 1.0, 5.0, 50980.0, 1889.0, GR_0;
85.0, 1.0, 1.0, 2.0, 27972.0, 1885.0, GR_0;
84.0, 1.0, 1.0, 17.0, 153109.0, 185.0, GR_0;
50.0, 1.0, 4.0, 11.0, 69405.0, 1550.0, GR_0;
50.0, 1.0, 4.0, 9.0, 64182.0, 1550.0, GR_0;
85.0, 2.0, 1.0, 13.0, 72082.0, 20410.0, GR_0;
47.0, 2.0, 1.0, 2.0, 20220.0, 2189.0, GR_0;
81.0, 1.0, 1.0, 1.0, 18251.0, 1888.0, GR_0;
81.0, 1.0, 1.0, 1.0, 17623.0, 1889.0, GR_0;
55.0, 1.0, 4.0, 3.0, 30067.0, 1550.0, GR_0;
64.0, 2.0, 1.0, 6.0, 104447.0, 1985.0, GR_0;
81.0, 1.0, 1.0, 2.0, 12241.0, 1539.0, GR_0;
43.0, 2.0, 1.0, 3.0, 47838.0, 2181.0, GR_0;
51.0, 2.0, 1.0, 2.0, 37997.0, 2189.0, GR_0;
50.0, 2.0, 1.0, 3.0, 47888.0, 2270.0, GR_0;
53.0, 2.0, 1.0, 5.0, 66436.0, 1540.0, GR_0;
60.0, 1.0, 1.0, 8.0, 98741.0, 1579.0, GR_0;
62.0, 2.0, 1.0, 1.0, 49744.0, 1749.0, GR_0;
65.0, 1.0, 1.0, 6.0, 97681.0, 1625.0, GR_0;
